Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Philippines,PHL,"Population, female",SP.POP.TOTL.FE.IN,46569076,47365187,48198297,49051544,49899689,50724449,51520528,52293794,53050434,53800547,..
Philippines,PHL,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,10.4,..,..,6.1,..,..,2.7,..,..
Philippines,PHL,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,40.90000153,..,..,..,38.29999924,..,43.5,..,42.90000153,..,..
Singapore,SGP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,..
Singapore,SGP,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,..
Singapore,SGP,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,100,..
Singapore,SGP,Individuals using the Internet (% of population),IT.NET.USER.ZS,71,71,72,80.90205685,79.02923586,79.012957,84.45226789,84.45226789,88.16563603,88.94925269,..
Singapore,SGP,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,7121.414679,7300.797048,6899.373161,6360.12415,6051.73592,6331.930304,6695.811276,5062.992579,6947.435328,6411.989828,..
Singapore,SGP,"Air transport, passengers carried",IS.AIR.PSGR,24859825.16,26509929.14,29138458.27,31729241,33643518.42,33585397,35370328,38094990,40401515,43050722,..
Singapore,SGP,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,131721.9156,144696.8755,157939.3178,165239.07,183398.5576,181563,207203,203615,208787,215014,..
Singapore,SGP,"International tourism, expenditures for passenger transport items (current US$)",ST.INT.TRNX.CD,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2.854875333,2.542483376,1.896915118,2.295232338,2.029161604,..,..,..,..,..,..
Singapore,SGP,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,4.22,..,4.15,..,4.278593,..,4.20396,..,4.06,..,..
Singapore,SGP,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,87.58277893,92.02393341,83.37088776,85.65254974,..,..,87.63806152,88.16783142,89.72180176,..,..
Singapore,SGP,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,87.7532196,93.31075287,94.77773285,96.56598663,..,..,97.83545685,97.04849243,97.35733032,..,..
Singapore,SGP,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,93.28063202,93.70339966,98.32073975,92.96875,..,..,93.66751099,97.74610901,97.67479706,..,..
Singapore,SGP,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,25.91202927,26.50612068,28.09943962,29.71894073,30.20611,30.47409058,31.13059044,33.25022125,34.03776169,..,..
Singapore,SGP,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,21.60116005,22.72257042,23.46401024,25.15990067,25.47447968,26.13422966,27.29824066,28.36425018,29.35412979,..,..
Singapore,SGP,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,23.68022919,24.54940033,25.67773056,27.33844948,27.74241066,28.21052933,29.12792015,30.70517921,31.59559059,..,..
Singapore,SGP,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,88.65000153,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,18.57172966,28.86183929,31.37174988,28.83914948,..,..,..,..,..,..,..
Singapore,SGP,"Preprimary education, duration (years)",SE.PRE.DURS,6,6,6,6,6,6,6,6,6,6,..
Singapore,SGP,"Primary education, duration (years)",SE.PRM.DURS,6,6,6,6,6,6,6,6,6,6,6
Singapore,SGP,"Primary education, pupils",SE.PRM.ENRL,..,..,..,..,..,..,236943,234653,233553,..,..
Singapore,SGP,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,..,..,..,..,..,..,48.9451,48.8777,..,..,..
Singapore,SGP,"Primary education, teachers",SE.PRM.TCHR,..,..,..,..,..,..,15734,15969,16294,..,..
Singapore,SGP,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,..,..,..,..,..,..,80.4881134,80.55608368,80.49588776,..,..
Singapore,SGP,"Secondary education, duration (years)",SE.SEC.DURS,4,4,4,4,4,4,4,4,4,4,4
Singapore,SGP,"Secondary education, general pupils",SE.SEC.ENRL.GC,..,..,..,..,..,..,179225,171319,..,..,..
Singapore,SGP,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,..,..,..,..,..,..,48.50495,48.58072,..,..,..
Singapore,SGP,"Secondary education, pupils",SE.SEC.ENRL,..,..,..,..,..,..,179225,171319,166709,..,..
Singapore,SGP,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,..,..,..,..,..,..,48.50495,48.58072,..,..,..
Singapore,SGP,"Secondary education, teachers",SE.SEC.TCHR,..,..,..,..,..,..,15384,14929,14745,..,..
Singapore,SGP,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,..,..,..,..,..,..,64.94409943,64.5723114,65.04577637,..,..
Singapore,SGP,"Secondary education, teachers, female",SE.SEC.TCHR.FE,..,..,..,..,..,..,9991,9640,9591,..,..
Singapore,SGP,"Share of youth not in education, employment or training, male (% of male youth population)",SL.UEM.NEET.MA.ZS,..,..,..,2.799999952,2.5,2.700000048,2.900000095,3.599999905,3.099999905,3.190000057,..
Singapore,SGP,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,..,..,..,3.700000048,3.599999905,3.599999905,4.099999905,4.5,4.300000191,4.130000114,..
Singapore,SGP,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2.829999924,2.630000114,2.75999999,2.74000001,..,3.720000029,..,4.119999886,..,..,..
Singapore,SGP,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,2.660000086,2.99000001,3.089999914,2.869999886,..,4.050000191,..,4.599999905,..,..,..
Singapore,SGP,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,0.402,0.399,..,..,0.503,..,..,..,..
Singapore,SGP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.20265365,3.15792179,3.32783675,3.68562651,3.87155676,4.18069839,4.40151834,4.4177866,4.46444654,..,..
Singapore,SGP,Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP1.TO,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP2.TO,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.10.TO,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.25.TO,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,41.45875549,39.51037216,37.65390396,36.16598511,33.29804611,33.08544922,32.66244888,32.12524033,31.0351429,..,..
Singapore,SGP,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2.8,2.8,2.8,2.8,2.7,2.7,2.7,2.7,2.6,2.5,..
Singapore,SGP,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,2.6,2.6,2.6,2.5,2.5,2.5,2.5,2.5,2.4,2.3,..
Singapore,SGP,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,3,3,3,3,2.9,2.9,2.9,2.9,2.8,2.7,..
Singapore,SGP,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,9.9,9.6,11.3,10.3,10.2,9,9.1,9,9.4,11.2,..
Singapore,SGP,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,6.7,6.7,8.3,6.1,5.7,5.8,6.4,6.2,6,7.1,..
Singapore,SGP,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,12.8,12.2,14,14.1,14.3,11.9,11.5,11.5,12.6,15,..
Singapore,SGP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,65.98999786,66.43000031,67.20999908,67.15000153,67.98000336,68.68000031,68.19000244,68,68.05999756,68.33000183,66.02999878
Singapore,SGP,"Employment to population ratio, 15+, male (%) (national estimate)",SL.EMP.TOTL.SP.MA.NE.ZS,73.51000214,72.93000031,73.44000244,73.18000031,73.30000305,73.90000153,73.31999969,72.97000122,72.83000183,72.44999695,..
Singapore,SGP,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,63.49000168,63.47999954,64.12000275,64.12999725,64.51999664,65.75,65.25,64.87000275,65.08000183,65.16999817,..
Singapore,SGP,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,100,100,100,100,100,100,100,100,..,..,..
Singapore,SGP,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,100,100,100,100,100,100,100,100,..,..,..
Singapore,SGP,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,13.99385949,13.75378161,13.51459621,13.22696712,12.91274509,12.63211372,12.28924617,12.21245608,12.27828264,12.33150315,..
Singapore,SGP,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,4.061131731,3.901448789,3.802562368,3.762922997,3.780395498,3.819053854,3.702458211,3.815320059,4.04813536,4.264725534,..
Singapore,SGP,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,4.231261113,4.117014538,4.023177605,3.959797502,3.943607851,3.959658756,3.849440795,3.948488546,4.158396862,4.352346629,..
Singapore,SGP,"Population ages 0-14, female",SP.POP.0014.FE.IN,345467,345218,346928,345419,342777,340747,336724,334704,337209,341603,..
Singapore,SGP,"Population ages 0-14, male",SP.POP.0014.MA.IN,364962,367711,371000,368707,363499,358442,352369,350689,355125,361736,..
Singapore,SGP,"Population ages 0-14, total",SP.POP.0014.TO,710431,712953,717954,714145,706292,699188,689093,685394,692333,703336,..
Singapore,SGP,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,78.74602527,78.60089489,78.44108066,78.3688139,78.36625208,78.32063578,77.94225802,77.20764444,76.25833717,75.27536737,..
Singapore,SGP,"Population ages 15-64, female",SP.POP.1564.FE.IN,1877125,1908065,1948880,1977196,2000941,2021032,2037279,2020947,2007357,2006294,..
Singapore,SGP,"Population ages 15-64, male",SP.POP.1564.MA.IN,2120603,2166522,2218453,2254217,2285559,2314018,2333172,2312149,2292607,2287093,..
Singapore,SGP,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,161196,175716,191143,203496,213682,224121,249024,274511,303657,336648,..
Singapore,SGP,"Population ages 65 and above, total",SP.POP.65UP.TO,368577,396310,427350,453757,477015,500765,547747,593771,646383,706851,..
Singapore,SGP,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,207380,220456,236033,250126,263266,276642,298715,319254,342722,370194,..
Singapore,SGP,Population growth (annual %),SP.POP.GROW,1.771832879,2.084902456,2.45339033,1.619308099,1.298440178,1.186376937,1.297436099,0.08859547,0.469704299,1.144283307,..
Singapore,SGP,Population in largest city,EN.URB.LCTY,5074252,5176017,5270958,5360837,5448342,5535262,5622455,5708844,5791901,5868104,..
Singapore,SGP,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,5074252,5176017,5270958,5360837,5448342,5535262,5622455,5708844,5791901,5868104,..
Singapore,SGP,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,99.95114968,99.85201656,99.21920956,99.29016762,99.60908448,100,100,100,100,100,..
Singapore,SGP,Urban population,SP.URB.TOTL,5076732,5183688,5312437,5399162,5469724,5535002,5607283,5612253,5638676,5703569,..
Singapore,SGP,Rural population,SP.RUR.TOTL,0,0,0,0,0,0,0,0,0,0,..
Singapore,SGP,"Population, total",SP.POP.TOTL,5076732,5183688,5312437,5399162,5469724,5535002,5607283,5612253,5638676,5703569,..
Singapore,SGP,"Population, male",SP.POP.TOTL.MA.IN,2646760,2709949,2780596,2826421,2862740,2896581,2934565,2937348,2951389,2985477,..
Singapore,SGP,"Population, female",SP.POP.TOTL.FE.IN,2429972,2473739,2531841,2572741,2606984,2638421,2672718,2674905,2687287,2718092,..
Singapore,SGP,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,..,..,..,..,..,..,..,..
Thailand,THA,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.7,99.35928345,99.10862355,99.42706299,99.48364258,99.6,99.85212708,99.9,99.82,99.9,..
Thailand,THA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,99.46565974,98.98836968,98.82440281,99.03673473,99.23103567,99.50881734,99.85629286,99.9,99.73018342,99.9,..
Thailand,THA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,99.81819153,99.44981977,99.88172913,99.76914978,99.7,99.8476944,99.9,99.91,99.9,..
Thailand,THA,Individuals using the Internet (% of population),IT.NET.USER.ZS,22.4,23.66992562,26.46,28.94,34.89,39.31612674,47.50496562,52.89192934,56.81748093,66.65241317,..
Thailand,THA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,2938.670392,2870.788883,2758.438836,2640.367634,2524.64667,2136.728479,2160.069653,2511.891368,2666.263256,2234.03731,..
Thailand,THA,"Air transport, passengers carried",IS.AIR.PSGR,28780723,31940491.98,36392469.35,43029150.6,46546612.48,56447637,62341676,70704889,76053042.75,78227313,..
Thailand,THA,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,201306,227322,252368.8984,298450,338053.9817,392664,413880,448477,475886.496,489963,..
Thailand,THA,"International tourism, expenditures for passenger transport items (current US$)",ST.INT.TRNX.CD,1528000000,1817000000,1847000000,1757000000,1753000000,1821000000,2195000000,2172000000,2323000000,2614000000,..
Thailand,THA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,6.344579431,6.944631421,5.695003836,6.067469795,6.111201261,..,..,..,..,..,..
Thailand,THA,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,3692000000,3740000000,3911000000,3958000000,3629000000,3605000000,3673000000,4681000000,5017000000,4561000000,..
Thailand,THA,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,..,..,..,..,..,..,..,3356000000,..,..,..
Thailand,THA,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,3.16,..,3.08,..,3.40451,..,3.12367,..,3.14,..,..
Thailand,THA,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,2701,2562,..,..,..,..,..,..,..,..,..
Thailand,THA,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..,..,..,..,..,..,..,3356000000,..,..,..
Thailand,THA,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,97.2022934,96.27606201,93.31365204,97.09613037,99.88333893,..,..,..,..,..,..
Thailand,THA,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,99.28614044,91.18296814,94.7693634,95.7826004,97.69535065,..,..,..,..,..,..
Thailand,THA,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,89.23825073,82.6664505,88.03766632,86.38471222,95.92288208,..,..,..,..,..,..
Thailand,THA,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..,..,..,12.03125954,..,..,13.21926975,..,13.14081955,..,..
Thailand,THA,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..,..,..,14.13302994,..,..,16.26811981,..,16.58242035,..,..
Thailand,THA,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,13.12545013,..,..,14.80998039,..,14.93900013,..,..
Thailand,THA,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,87.76000214,87.66000366,87.75,85.69000244,85.69000244,85.16999817,84.23000336,83.91000366,83.80999756,82.80000305,..
Thailand,THA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,16.22262001,22.63023949,21.39679909,19.12593079,..,..,..,..,..,..,..
Thailand,THA,"Preprimary education, duration (years)",SE.PRE.DURS,5,5,5,5,5,5,5,5,5,5,..
Thailand,THA,"Primary education, duration (years)",SE.PRM.DURS,6,6,6,6,6,6,6,6,6,6,6
Thailand,THA,"Primary education, pupils",SE.PRM.ENRL,5146535,5044242,5005432,4954620,5182351,5081079,5063489,4952685,4900785,4899076,..
Thailand,THA,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,48.36357,48.36027,48.34392,48.36159,49.01976,47.12686,48.65536,48.52812,48.52339,..,..
Thailand,THA,"Primary education, teachers",SE.PRM.TCHR,316552,319568,307446,..,336676,300968,303969,293265,..,378131,..
Thailand,THA,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,59.15079117,59.18833923,59.68072128,..,..,73.42342377,71.33293152,71.58371735,..,71.56143951,..
Thailand,THA,"Secondary education, duration (years)",SE.SEC.DURS,6,6,6,6,6,6,6,6,6,6,6
Thailand,THA,"Secondary education, general pupils",SE.SEC.ENRL.GC,4054280,4135781,4046655,3925508,6065280,6072263,5916512,5684327,5609433,..,..
Thailand,THA,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,52.20017,52.29191,52.35215,52.8928,51.08847,48.93278,49.59365,48.77552,49.24744,..,..
Thailand,THA,"Secondary education, pupils",SE.SEC.ENRL,4807093,4892517,4785810,4655351,6791615,6757174,6570988,6335213,6265551,6019229,..
Thailand,THA,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,50.82827,50.79717,50.67976,51.08401,50.14043,47.78832,48.63439,47.73833,48.19721,..,..
Thailand,THA,"Secondary education, teachers",SE.SEC.TCHR,..,..,..,..,229937,240005,246711,240251,241484,229313,..
Thailand,THA,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,..,..,..,..,..,67.95358276,..,71.13477325,71.106987,69.72740173,..
Thailand,THA,"Secondary education, teachers, female",SE.SEC.TCHR.FE,..,..,..,..,..,163092,..,170902,171712,159894,..
Thailand,THA,"Share of youth not in education, employment or training, male (% of male youth population)",SL.UEM.NEET.MA.ZS,7.570000172,7.519999981,7.179999828,8.93999958,8.829999924,9.25,10.61999989,11.56999969,10.73999977,11.23999977,..
Thailand,THA,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,12.52000046,12.55000019,12.85000038,14.36999989,13.31999969,13.59000015,14.97000027,15.59000015,14.77999973,14.88000011,..
Thailand,THA,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,1.789999962,1.840000033,1.25,0.660000026,1.340000033,1.360000014,1.539999962,1.75,1.580000043,1.49000001,..
Thailand,THA,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,1.940000057,1.860000014,1.399999976,0.720000029,1.330000043,1.480000019,1.639999986,1.730000019,1.700000048,1.610000014,..
Thailand,THA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..,..
Thailand,THA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.39009976,3.56825638,3.52293992,3.45313358,3.68448043,3.66789317,3.76332021,3.83202839,3.79303908,..,..
Thailand,THA,Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP1.TO,..,..,..,..,..,..,..,..,..,..,..
Thailand,THA,Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP2.TO,..,..,..,..,..,..,..,..,..,..,..
Thailand,THA,Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.10.TO,..,..,..,..,..,..,..,..,..,..,..
Thailand,THA,Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.25.TO,..,..,..,..,..,..,..,..,..,..,..
Thailand,THA,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,14.49738026,13.00871372,13.42186737,12.5402317,12.85608101,12.50940418,11.34563923,10.89800835,11.01141357,..,..
Thailand,THA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,13.6,13,12.4,11.8,11.3,10.8,10.3,9.9,9.4,9,..
Thailand,THA,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,12.1,11.5,11,10.5,10.1,9.6,9.2,8.8,8.4,8.1,..
Thailand,THA,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,15,14.3,13.7,13.1,12.5,11.9,11.4,10.8,10.4,9.9,..
Thailand,THA,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,8.1,8,7.9,7.5,7.8,8,8.5,8.4,8.8,8.8,..
Thailand,THA,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,3.6,3.4,3.3,3.1,3.1,3,3,3,3,2.9,..
Thailand,THA,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,12.7,12.7,12.6,12,12.7,13.3,14.2,14.1,14.8,15,..
Thailand,THA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,71.26000214,72.75,72.34999847,70.55000305,69.27999878,68.62999725,67.59999847,66.73000336,67.06999969,66.26000214,65.38999939
Thailand,THA,"Employment to population ratio, 15+, male (%) (national estimate)",SL.EMP.TOTL.SP.MA.NE.ZS,79.47000122,80.48999786,80.59999847,78.76000214,78.23000336,77.47000122,76.37000275,75.55999756,75.93000031,74.97000122,..
Thailand,THA,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,71.15000153,72.70999908,72.51000214,70.09999847,69.43000031,68.81999969,67.77999878,66.94000244,67.27999878,66.48000336,..
Thailand,THA,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,96.4014021,96.71466373,97.02843104,97.34270403,97.60167384,97.85838998,98.17667954,98.32359637,..,..,..
Thailand,THA,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,95.83247138,96.25880144,96.69097625,97.12775391,97.53952279,97.95530764,98.39644593,98.75073461,..,..,..
Thailand,THA,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,95.10413844,95.69479822,96.28587457,96.8773675,97.469277,98.06160306,98.63029247,99.19176354,..,..,..
Thailand,THA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,19.18376312,18.98706468,18.75185466,18.49160632,18.22844036,17.97421799,17.64566071,17.35382166,17.08698882,16.82353621,..
Thailand,THA,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,6.305737472,6.294570801,6.221365847,6.110100582,5.993320784,5.893028459,5.779215167,5.68788782,5.611888967,5.534946243,..
Thailand,THA,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,5.713801988,5.681516999,5.606935306,5.507508971,5.404442665,5.311498481,5.207412938,5.118332846,5.03904066,4.958750149,..
Thailand,THA,"Population ages 0-14, female",SP.POP.0014.FE.IN,6272675,6233932,6183457,6124432,6062272,5999992,5912232,5833826,5761141,5687471,..
Thailand,THA,"Population ages 0-14, male",SP.POP.0014.MA.IN,6617861,6585782,6537005,6476570,6413047,6350903,6258227,6176725,6102073,6025981,..
Thailand,THA,"Population ages 0-14, total",SP.POP.0014.TO,12890535,12819759,12720500,12601013,12475313,12350896,12170447,12010555,11863244,11713485,..
Thailand,THA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,71.91933754,71.82307433,71.7453303,71.66851778,71.56619439,71.42375065,71.34828152,71.20921442,71.01211804,70.77021345,..
Thailand,THA,"Population ages 15-64, female",SP.POP.1564.FE.IN,24666173,24760910,24854969,24942262,25013625,25063118,25131688,25171142,25181547,25165006,..
Thailand,THA,"Population ages 15-64, male",SP.POP.1564.MA.IN,23660049,23732868,23814158,23895892,23965368,24015360,24078166,24112652,24121109,24109158,..
Thailand,THA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,2653368,2748403,2848695,2955491,3070111,3193201,3324017,3462469,3610237,3769707,..
Thailand,THA,"Population ages 65 and above, total",SP.POP.65UP.TO,5978274,6204845,6446326,6705334,6984422,7285134,7591025,7915506,8262614,8637924,..
Thailand,THA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,3324904,3456486,3597673,3749854,3914307,4091937,4267001,4453044,4652417,4868259,..
Thailand,THA,Population growth (annual %),SP.POP.GROW,0.489609257,0.480063003,0.469250687,0.453807163,0.430842722,0.402150718,0.373052587,0.345238362,0.315448259,0.283426556,..
Thailand,THA,Population in largest city,EN.URB.LCTY,8269045,8484289,8705444,8931731,9164225,9402771,9647526,9898653,10156316,10350204,..
Thailand,THA,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,11441686,11748366,12037216,12332410,12635334,12945769,13263902,13589926,13924038,14170741,..
Thailand,THA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,17.02757829,17.40024813,17.74459524,18.09743973,18.46225668,18.8399347,19.23103673,19.63582413,20.05521247,20.35277924,..
Thailand,THA,Urban population,SP.URB.TOTL,29469051,30179366,30828051,31477989,32127193,32772699,33415230,34051250,34678853,35294600,..
Thailand,THA,Rural population,SP.RUR.TOTL,37725977,37339016,37007906,36666512,36311537,35941812,35556101,35158608,34749671,34330982,..
Thailand,THA,"Population, total",SP.POP.TOTL,67195028,67518382,67835957,68144501,68438730,68714511,68971331,69209858,69428524,69625582,..
Thailand,THA,"Population, male",SP.POP.TOTL.MA.IN,32931277,33067053,33199858,33327953,33448526,33559464,33660410,33751846,33833419,33904846,..
Thailand,THA,"Population, female",SP.POP.TOTL.FE.IN,34263751,34451329,34636099,34816548,34990204,35155047,35310921,35458012,35595105,35720736,..
Thailand,THA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.1,0,0.1,0,0,0,0,0,0,0.1,..
