Review_ID,Rating,Year_Month,Reviewer_Location,Review_Text,Branch
612301758,3,2018-8,United Kingdom,"As part of our trip to Hong Kong, Disneyland was definitely a must do. Having visited other Disneyland   s in the past, this one full filled some of our expectations, but not all.The arrival was easy, as well as entertaining. With special Disney MTR trains, a manicured Station, a grand sign leading up to the park, and a fountain with Mickey surfing above Moby Dick with all his friends watching.We walked straight to the gate queues having bought our tickets (from Klook) and printed them of as instructed. Unfortunately not everyone had done so, and there was chaos as people tried to find get their QR codes to work from their phones as they held up the every increasing line. The park opened at 10am, but no rides were open until 10.30. Even then not all. Sleeping Beauty   s Castle is under refurbishment, so can   t be seen properly or accessed. We rode and enjoyed The Iron Man experience which was a simulation ride, after getting fast passes for Space Mountain. The Jungle Cruise was ok, with queues for the 3 different languages. Don   t be fooled by the short English queue. After riding Space Mountain, we watched the Jedi Training. They catered well again for the different languages using them all. The kids were great.Unfortunately after that the heavens opened, and it poured with rain. There didn   t appear to be enough places for people to shelter, in regards to indoor rides or covered areas. Big puddles everywhere. However the silver lining was they did open Mystic Manor which was closed for the day.Overall not loads of rides, but lots of character meeting areas (with queues of course). Need to be a bit more organised?",Disneyland_HongKong
612212885,3,2018-8,India,"The rides are great as Disney   s quality and It is not too crowded so there is no long wait time. However, cast members are below par. Anytime I asked for something, they either tell me to ask other guys or try to answer as quick as possible and walk away. When you are in the line and not pay attention enough, someone will pass you and cut you in front. ",Disneyland_HongKong
611919425,4,2018-8,Macau,"Third time in HK Disneyland. We had a two day ticket this time. The first day was there from 1000 2000, five items enjoyed. We wanted to watch Mickey and the wondrous book, for two sessions we missed the opportunity. The staff told us that if we wait there 45 minutes before the session, we can definitely get into the 1000 seats. So going there last minute doesn   t help.We have priority pass for Festive of the lion king, moreover unless you are there 30 min before, the pass will not be helpful.At heavy rain times, most rides continue, it might worth getting a rain coat and keep going.We had priority admission for the Iron Man experience, but it is expected to be 102cm for this.",Disneyland_HongKong
611892744,4,2018-8,United Arab Emirates,I strongly advise people to take the 2 day pass if with kids. mostly all rides have long waiting hours even on weekdays. if you are staying at any of Disneys hotel you will also get a fast pass for every night so dont miss this opportunity ,Disneyland_HongKong
611613195,4,2018-7,United Kingdom,"Hong Kong Disneyland it is fun. We went there without kids, but yet being an adult you will surely enjoy the experience. The negative side, the queuing and the excesive cost of food and drinks inside the park. However, worths the visit.",Disneyland_HongKong
611506887,4,2017-11,India,"This theme park suits the kids very well. However, I was clueless as to why this park had a 2 days pass that sells. It can be completed well within 1 day as I feel that unless you will feel obligated to visit each n every attraction, there is no need to spend 2 days here. Otherwise, the place is beautiful, food is great, costly of course. The 4D effect in theatre experience of Iron Man was well created. But the post sunset fireworks were an absolute visual delight and you need to stay back till 7:30 pm to make your visit feel complete. Easy to commute to Disneyland by MTR: East Tsim Sha Tsui         Nam Cheong         Sunny Bay         Disneyland. Change lines at the above mentioned stations and you shud be in Disneyland in 40 mins from Tsim Sha Tsui. ",Disneyland_HongKong
611423833,3,2018-8,Singapore,August is a rainy season in Hk so prepare for umbrella or rain coat.Get adv online tickets  either printed out on paper or QR code on your phone. You can bet the line a little.The attraction is the same as elsewhere but some of the parks are under renovation. E.g. you can't get a good view of the Disney castles due to reno.The hourly shows are in Cantonese except folks songs in English.,Disneyland_HongKong
611414876,4,2017-10,Hong Kong,"I am barely qualified to gauge the quality of this or any other Disneyland: I don't have kids, and have not been to a Disney theme park since the 1980s. But Ladyfriend and I decided not long after we moved here to spend the weekend on Lantau, and so here we are. And to be frank, I enjoyed HK Disneyland. It's really small, as I am sure other reviewers have mentioned, which means that it's doable in two or three hours (maybe longer if you have kids?), and although it is missing (m)any of the thrill rides that other Disney properties feature (you'll have to go to Ocean Park for that...), it's a nice way to spend an afternoon.I'm not going to explain what Disneyland is. But I do have some tips.   Go on a weekday. I have never been on a weekend, but am sure it gets crowded. We didn't hit a single line on a Tuesday  They don't start serving booze until early evening. I don't know what my advice is on this front other than maybe  go later,  but I will say a propos of nothing that there is very little stopping one from hitting the 7 11 beforehand and bringing some roadies.  Lunch options are few, so same as above, although once you're in it's definitely not as expensive as other Disney parks in terms of food. There's a multinational, cafeteria style restaurant that is not great, but certainly gets the job done is doesn't break the bank.Note: I shouldn't have to even write this, but if you are visiting HK and looking for an  authentic  HK experience, do NOT go to Disneyland. Stick to the main island and to Kowloon, where there are a million awesome things to do and see. But if you have kids, or like rides, or need to check this Disney experience off of your bucket list, or have some sort of personal Disney thing such that you are all but mandated by your therapist or something to spend as much time as possible in the happiest place on earth, I won't try to dissuade you. Again, it's small enough that you can spend the morning doing actual HK stuff, and then spend the afternoon here, or vice versa. It's also pretty close to the action; if you're taking public, expect about a 90 minute ride from Central, but the nice thing is that Disneyland has a dedicated MTR line, complete with Mickey's head shaped windows and straps.Finally, here are the rides you want to go on, at least as an adult, as agreed upon by Ladyfriend and myself:1. Hyperspace Mountain (a very small scale Star Wars themed ride that piggy backs on the Space Mountain concept). It's less scary than an actual roller coaster, but there are some stomach drops. If I were big brothering a kid who was very frightened of roller coasters, I would make him go on this to build his confidence. There are a couple of cool SW tie ins as well.2. Big Grizzly Mountain Runaway Mine Cars. It's all there in the name, and it's a fun little ride.3. RC Racer. This is their version of the big, swinging pirate ship ride that many of us grew up with. Stomach drops galore.4. Toy Soldier Parachute Drop. Your bench seat is hoisted way up high (affording one of the best views all day), and then... you drop. 5. Iron Man Experience. This is a VR experience that is several notches above seeing an action film in 4DX. It's OK for adults, but I suspect elementary aged kids would love it.",Disneyland_HongKong
611304998,4,2017-9,Hong Kong,have never thought would be going to disneyland. location away from the city which is good. nicec to have up to date attraction like iron man. beautiful fireworks at night,Disneyland_HongKong
611291214,5,2018-8,Japan,"Our visit to Disneyland was a good one! The park itself is a smaller than The Disneyland's in Tokyo and California, but this a good thing. You don't have to walk as far to get where you are going. The lines or rides are much shorter than the other Disneylands I have been too. My only complaint is that it was so hot there that I sweated so much it made my shorts look as if I had wet myself. On that nite I would advise you all to visit there during the winter. The staff there was helpful at all times. ",Disneyland_HongKong
611273018,5,2018-8,Philippines,Not bad for my first Disneyland experience. I stayed until night to watch the parades and light shows. Had so much fun!  P.S. Don't forget to collect stickers from the crew members! :),Disneyland_HongKong
611257446,5,2018-8,New Zealand,"Hong Kong Disney was great fun. We love returning to the Magic when and where ever we can. The rides for big kids were awesome. Well worth the long lines in the hot weather. The micky pancakes are yummy, the shopping areas are a great place to cool down in between rides and the photos with the characters are brilliant. Even our teenagers couldn   t resist the snugs from Pluto.",Disneyland_HongKong
611246355,4,2017-9,Hong Kong,"Great place to visit for one or two entire days. Take water from home, drinks are really expensive inside the Park.",Disneyland_HongKong
610895696,4,2017-10,Austria,"Really nice theme park, with short waiting times. The ride I would recommend the most, is the phantom manor, which is unique to Hong Kong Disneyland.",Disneyland_HongKong
610859659,5,2018-8,United Kingdom,"I loved this Disney because it is not too big and can be visited in one day. The night parade was cancelled at the 11th hour due to thunderstorm which was a shame. The ticket prices were reasonably priced but food, drinks and balloons etc were extortionate prices. A balloon was $150 which I thought was ridiculous. Queues were reasonable for rides. The most we queued was 40 minutes for the rollercoaster. All others were under 30 minutes. Using the app was helpful to see queue times.",Disneyland_HongKong
610782583,5,2017-12,Hong Kong,What a great place to be with family and friends!  Lovey shows and in the end there was a firework show to end the day.,Disneyland_HongKong
610413178,3,2018-8,Oman,"We visited the place on Wednesday to avoid the crowd, but unfortunately it was over crowded. We managed to play few rides but the queue was very long for most of the rides. The lion king show was excellent. The whole area is small and the tickets are overpriced. ",Disneyland_HongKong
610373441,5,2018-8,South Korea,"this was a very special day for me . I wan to visit Disneyland since I am a children and now I got to go finally for my 21 birthday present from my family :)I visited with my cousin and our one friend, we all enjoy very much. Thank y.",Disneyland_HongKong
610189010,5,2018-8,Canada,"We had a great time there, it was pretty pricey buy hey! It   s Disneyland! Loved their bakery goodies, corn. Popcorn and Minnie waffles We liked the fact that we did not have to pay extra for fast pass all we had to do was to put our ticket in and it gave us the times for our fast pass. That was awesome! The heat was killing us though!",Disneyland_HongKong
610044454,4,2017-10,Australia,Best place ever. Full of so many thinks to do. A full day is exhausting and so many things to do and see. The food is expensive there and very average. Ride attendants polite and smile. Need much more English speaking staff. Very clean. Transport system is fantastic. It's a must see on your holiday itinerary!,Disneyland_HongKong
609766533,5,2017-12,Singapore,"Visited this place a few times and the most recent one, we managed to catch the iron man which is one of the newer attractions to the park. The place holds special meaning to us and each time we returned back, the feelings are always very special. Very nice place to visit. ",Disneyland_HongKong
609718036,5,2018-8,India,"My 9 year old girl was all so excited. Never saw her this happy. The roller coasters, especially grizzly gulch was exhilarating and kids enjoyed it as much as adults.Fantasyland is a must do for young kids. The parade especially the one in the night  paint the night  is amazingly beautiful and one of a kind experience for kids.",Disneyland_HongKong
609708656,3,2018-4,Hong Kong,"The place is nice and clean, but small. It is the smallest Disneyland I have been. The place it is perfect for little kids. Monday it is the best day to go, we didn't have to wait to use the rides.",Disneyland_HongKong
609410538,4,2018-8,Australia,"You'll need stamina and patience but this is a good place to spend 10  hours with your kids, there are plenty of great attractions and everything is don't to a high quality. however like all Disneylands, wait times can be long   especially to meet get photo with characters... allow at least 30 min per character so get your kids to choose carefully otherwise you'll pay a fortune to spend the day getting a few photos. Best Things:1. Rides and attractions are great, as are shows like Lion King. 2. Everything is clean and well maintained.3. Its so easy to get to and from with the MTR (train) or taxisWorst Things:1. Food is very expensive and wait times can be very long (eg 30  minutes for McDonalds!) for pretty basic fare. 2. Wait times for photos with Disney characters are very long, some active 'people management' should be employed to make it 15 seconds per photo opportunity then move on! 3. Guest Relations are almost useless   dont expect help or understanding from them and they don't care if your kids are howling and your are distressed.",Disneyland_HongKong
609401410,5,2017-12,Philippines,"We stayed at their hotel for a night. We were already expecting that we would be needing at least a day to fully enjoy the place. As expected. Disneyland did not disappoint us. The park is beautifully decorated. The rides and entertainment are amazing. We went there on December and it wasn't even cold. So don't wear heavy clothes. I almost fainted of heat. Good thing I brought an extra blouse. They have great restaurants around. We tried this Chinese Restaurant that offers very big bowl of noodle soup. It's good for 2 persons I guess. But we ordered one each. So we did not finish it. The rides are just very... cute. Really for kids. No life threatening rides which some people enjoy. But all in all, it's a great stay. Even the hotel did not disappoint. They sell Disney merchandise which are great souvenirs.",Disneyland_HongKong
609356988,5,2018-8,United States,I went to HK Disneyland from Wanchai on a rainy Friday afternoon. It was easy to get to on the MTR. The park was not too crowded and lines were fairly short. For some reason the Jungle Cruise line was longer than any other I waited for! Lucky for me they had a line for English speaking and the    river guide    spoke in clear English. Which is more than could be said for the train conductor whose English was indistinguishable from her Chinese. The castle was under construction but I was informed of that before I paid. I had a wonderful afternoon and four hours was plenty. ,Disneyland_HongKong
609062554,3,2017-9,United States,"This Disneyland is the smallest one compare with all others over the different parts of the world. However, it's amazing for Hong Kong, such a small place, to has a Disneyland. It's fun if you have not been any other Disneyland before. Don't expect too much and don't try to compare this one with others over different side of the world. I may say all the Disneyland theme parks are about the same, just different sizes and one have more rides than the other.",Disneyland_HongKong
609022885,5,2018-8,Australia,"Hong Kong Disney is super fun, it   s one of the smaller Disneyland   s which means you could easily do it in one day. Be sure to go on the Ironman ride it   s excellent and the haunted Mansion. A great fun day I recommend Hong Kong Disneyland.",Disneyland_HongKong
608916165,4,2018-8,Hong Kong,"Having a friend coming back to HK from the UK, we picked a day to visit the HK Disneyland. The theme park is always offering visitors a joyful atmosphere, making them feel like being in a magical fairyland. Staff here were passionate with their job, offering memorable experiences for travelers. However, the refurbishment of the Castle as well as the abandonment of the Buzz and Lightyear game made the visit a little repentant. Still, we had a great day here.",Disneyland_HongKong
608771616,2,2018-8,Israel,Small and dated. Poor facilities. Young children will enjoy the place. The food is very expensive...,Disneyland_HongKong
608726524,5,2018-8,Philippines,"I always love to visit this place at anytime and repeatedly watched shows and the fireworks display at end.  Each time I have friends or family visiting hk, Disneyland not to be missed    ",Disneyland_HongKong
608708841,4,2018-8,United Kingdom,"It   s Disney, so mostly you will know what to expect.  But if you have been to Florida you should know that this park doesn   t have the same flawless finish, the attention to detail is a little lacking (you may see people emptying bins etc, things...More",Disneyland_HongKong
608674710,5,2018-8,Malaysia,"Very nice place..not too big..not too small    once you reach, rmb to go get the fast past for space mountain   ironman   winnie the pooh, then only walk around and see which is the shortest line and start your day    download the...More",Disneyland_HongKong
608497862,5,2018-8,United Arab Emirates,"It Must to be visited and we got 2 days tickets to cover all of the zones as price was good almost 20% off , although weather was indeed very humid but we had a lot of fun , make sure you get the booklet...More",Disneyland_HongKong
608475522,4,2018-8,United Kingdom,"Having read some of the reviews that it was small and over rated, we went and found it was better than expected.  We went on Monday, during the height of the August summer holidays. It rained slightly in the morning but it didn   t deter the...More",Disneyland_HongKong
608312838,5,2018-7,Indonesia,"This place is very good for familiy. Worthed. Many attractions and shows, for kids until adults. Slow until fast. Excellent shows is mickey and the parade at night. Must see Disneyland.",Disneyland_HongKong
608308392,4,2018-7,New Zealand,"Was a nice day and  lovely touch of Disney, but not near the wow factor as the original. We spent the full day while we had a 12 hour stop over between flights.  We arrived just on opening via the Disney train which is a...More",Disneyland_HongKong
608263107,5,2018-8,United States,"This is by far a fun version (short lines) of LA Disneyland. The parades are not as spectacular, but the wait time fofor the rides is approx. 15 mins. I was shocked at how fast everything was, and English is spoken on the rides unlike...More",Disneyland_HongKong
608250678,5,2018-7,United Arab Emirates,It`s a dream comes true to me at my age i still dreaming of disneyland trip and it was a great adventure for me. The place is wonderful and very intertaining especially if you have your kids with you. The place is huge but if...More,Disneyland_HongKong
608189325,2,2017-9,Hong Kong,"Definitely not the best Disneyland Park. Disappointed with the size of the castle as well as with most attractions (definitely for very young children). Not much of a Disney magic in the parc, it doesn   t feel like Disney at all.",Disneyland_HongKong
608155012,5,2017-10,Israel,Been in Hong kong Disneyland twice. It is a smaller version of the Eurododney and the original Disneyland in the US.The Hong kong Disneyland specializes in shows which is a fantastic add on to the park usual stuff. I found this place very enjoyable and much better for the parents because you can catch up almost everything in less than a day. Very recommend!!,Disneyland_HongKong
607862846,5,2017-9,Australia,By far the smallest Disney. Easy enough to get most done in 1 day. Went during week so not so many kids. Has all the classic Disney features but on a smaller scale.,Disneyland_HongKong
607732296,4,2018-4,Sweden,"Travelled earlier this year in April.Very smooth getting to Hong Kong Disney by the MTR. Traveling with 3 young kids was fairly easy and smooth.Having visited most of the Disney parks we had quite high expectations for this park, and they were met. As soon as you board the Disney train from sunny bay station you can see and feel that there was no expenses spared. We visited on a Saturday and it was busy but not overcrowded.At the time not all the rides open and there were a few parts under construction or renovation including the main castle.Average wait time for the characters was about 1hr. Average queue time for kids rides was about 30mins.We opted for the 3 in 1 meal pass which worked out best for us.Our lunch meal was at royal banquet hall which was surprisingly very good, considering it was theme park food. And dinner was at Clopin's Festival of Foods, and this was amazing! Coming from Stockholm, I have to admit that the food we got from this restaurant was better than anything I   ve had in sweden. (Please check pics)Whether you visit Hong Kong disney with kids or not it is worth a visit! Who doesn   t like a day at a theme park? ",Disneyland_HongKong
607546941,2,2018-8,Thailand,Attraction are not a lot.   Klook is a cheapest way to buy a ticket but recommend to not buy a value meal and reason is in a photo i share.  About popcorn is not good cooked.,Disneyland_HongKong
607528996,4,2018-7,Australia,"Disneyland Hong Kong was beautiful! My husband and I spent a day there and thoroughly enjoyed it. The center of the park was having renovations done which was disappointing but all the other attractions were up and running. The park was well organised, clean, easy to navigate and if you get there early you beat the lines and the heat.",Disneyland_HongKong
607203304,4,2018-8,United States,"Tip buy the discounted ticket on Klook. We spent less than a day at the park, and had plenty of time to do everything. Most of the lines were not long. Be aware that the food options are expensive, and not so good, and there is lots of walking to get to the park.",Disneyland_HongKong
607190939,4,2018-8,New Zealand,"We found that even in the wet, Disney was fun. There was enough shelter in most places that you didn't get soaked but I would bring a brolly. We didn't do any shows (not the thing for Mr 4.5) but he loved the Paint the Night Parade. If you can take a break in the afternoon (when its very hot) and come back in the early evening, I would   otherwise its a very long day for little ones. MTR is very convenient.",Disneyland_HongKong
606904235,5,2018-8,South Africa,Our 1st ever experience at a disney land resort. It was lovely. Like the rest of Hong Kong You Gotta Be Prepated To Walk Walk Walk. Extremely unusual rides. Fun Characters. Dont let the rain put you off.The toy shops are wow Even adults were buying stuff lol.Only downside is no muslim prayer room but there is 1 stand near the entrance selling halaal food.Try the caramel popcorn. Too tasty and the smell is divine.,Disneyland_HongKong
606844266,5,2018-7,United States,"Definitely the smallest of all the Disney theme parks world wide, but it stores a really strong punch of Disney Magic! I visited during the 13th anniversary of the theme park. They are going through major renovations in 2018 and are slated to build a brand new castle! Perhaps by 2021 it will be completed! I've been to all the Disney theme parks and I must say this definitely takes the Chinese culture and melds it in with the traditional Disney experience. They offer grilled squid as a snack! Toy Story Land is a definitely Must See... YOU MUST go on the Mystic Manor ride! It's so much fun and offers a different vision of the Haunted Mansion ride! Another ride you must do is the Iron Man Experience which is similar to Disneyland's Star Tour's ride, except it takes you to Stark Expo where Hydra starts causing mayhem and Tony Stark saves the day! Definitely a totally different ride from anywhere else and totally worth the wait! I'd also suggest staying here if you have the chance! The hotel's Disney Dim Sum is too cute to miss out!",Disneyland_HongKong
606587111,3,2018-7,South Africa,Quite expensive for not so much to see and do. Rides overcrouded with waiting times of an hour or more. If your first time it might be okey but not for a second visit.,Disneyland_HongKong
606564906,3,2018-8,Australia,we when in August and it was Monday and still a lot of people.we did it for the kids but the weather is really hot and humidity is like 80% plus. they do the big pride at the end just before they close and imagine every one going home at the same time.,Disneyland_HongKong
606266865,2,2018-8,United Kingdom,"After buying tickets via trip advisor to find that we had to go on a defined day, we went on the day when there was a typhoon warning so the vast majority of the attractions were not open   in fact all of the outside attractions!! We had a lovely very day but sooo disappointed that the sun was out but so few rides were available",Disneyland_HongKong
606245481,5,2018-8,Hong Kong,"I've been to HK Disneyland for more than 10 times and I would say this first ever Pixar Water Play Street Party is one of my favourite. First reason is I'm specially fond of Mr Incredible and his family and Frozone. They're just too cute! Another reason is the chance to get wet and cool down during the summer. Who doesn't love the idea of water   dance   party under the sun? LOL. I believe this is a special for summer only. Hope to go again before it ends.Ah btw, they also added Zootopia meet & greet. Another must do!",Disneyland_HongKong
606168992,2,2018-8,Singapore,"Have been to other Disneyland and sea, this is definitely one of the worst that we have encountered. Yes, some of the staff is friendly and helpful. Well, we did met a quite a handful staff with typical arrogant attitude that we faced in explorer hotel. Not sure if the staff was train to put on such arrogant attitude or what, if this is the case, then good job Disneyland HongKong, you have pissed off and turned off 1 of the many tourist.Will never ever visit this horrible place again.",Disneyland_HongKong
606117019,3,2018-8,Colombia,The park has some unique attractions that are not in other Disney parks. The staff is rude and never smile. There's not fireworks show.  The parade and the mapping at night is amazing.  The Iron Man atraction is great.,Disneyland_HongKong
606070688,2,2018-7,United States,"So many things were missing from this park. The castle is so small it is embarrassing and I did not find the American experience translated well. Food prices are obscene   $5 for a bottle of water   so bring your own water if nothing else. There are water fountains but the water is burning hot   really   and I was hesitant to drink it. Mystic Point was a great addition to the park as was Hyperspace Mountain. Strange hours   opening at 10 and closing at 9pm. Also, the train stopped at 6pm which was super disappointing! Why?? Really overall it seemed like a money grab and while the day was enjoyable, as someone in our party (who is a HUGE Disney fan) commented, the place  Is missing the magic . And I agree. Not a bad amusement park   the rides were fun   but the prices... .OUCH! Easy to get to though and the train there is fantastic. Also, a very nice train station at the park so that I highly recommend.",Disneyland_HongKong
605962550,5,2018-5,South Africa,"What a wonderful day at Disney Land!! This was our first Disney Park and WOW!! We had such a great time with all the rides, the themes of the different parks, the food, the personalised waffles and Jelly in the shape of Mickey Mouse, all the small and big details are just WOW! The different shows are a must see so check the schedules. The parade at night is so amazing and beautiful. The down side when we visited was that the castle was under construction so didn't have that show and get to see the castle or all the princess but what a wonderful day. I would recommend using the MTR and Disney Train for an additional experience instead of the bus..You have to do more than 1 day in order to see all the areas or experience the rides, its a long long day and the parks are expensive so make sure you budget for it but its definitely a must to do and see! We will definitely be back soon :D",Disneyland_HongKong
605841296,5,2017-10,Singapore,My daughter had so much fun here. Everyone with kids need to bring your kids here. they will enjoy it!,Disneyland_HongKong
605814920,5,2018-6,United Arab Emirates,My family went there last June 2018 for my 7 year old daughter's birthday. My baby girl enjoyed so much. She was wearing a Belle costume and they gave us VIP pass for the parade. One day is not enough to enjoy all the attractions. We want to come back again.,Disneyland_HongKong
605317359,5,2018-8,Saudi Arabia,"We watched the simba show, lovely ..... cartoon drawing session was another fun activity.   Children will love it .... you will need a day to cover it.",Disneyland_HongKong
605299762,3,2018-8,United Arab Emirates,"We visited for our 5 years old birthday, the queues were very long,we benefited from 3 priority pass for 3 d shows, the Mickey magic was one of the best I   ve seen. The parade was also very nice. Tried the train which stoped us after 2 minutes and told us they were closing for technical reasons which was annoying as we had to go back to the entrance to pick up the child cart we left to enter the ride. Not many rides for our son , in fact not many rides in the park we were expecting slightly more. The prices for food obviously high, water included. We had a 2 day pass for the park so we managed to get some pictures with the characters but there are long queues for that as well.",Disneyland_HongKong
605245996,4,2018-7,Australia,"getting there is so simple with the train, & for seniors the price to go to Disneyland is terrific..a cheap day out!",Disneyland_HongKong
605148350,4,2018-7,United States,"This Disney Park is smaller than the others around the world, but it   s still a lot of fun! Best food I   ve ever eaten in a theme park too!",Disneyland_HongKong
605072897,5,2018-7,Norway,"Had a great time in Disney land HK. The kids and teens loved the Star Wars roller coaster. Lots of walking, wear comfy shoes! Easy to get there by MTR.",Disneyland_HongKong
605036499,5,2017-9,Philippines,This place is awesome... One day is not enough to go around...yeah this is the happiest place on earth even your old you feel the happiness inside your heart... And the best part my kids really enjoyed this place...,Disneyland_HongKong
605005867,5,2018-8,Israel,"If you are debating between Hong Kong Disney and Ocean Park   Disney wins with no doubt. If you have time to do both   they are both worth it.A few tips that can Help:1. Arrive at 10 when gates open   Best to avoid crouds2. Mickey and the wondrous book is a popular show. We wanted to go on the last show (1630)   arrived at 1615 and it was full with no recovery. Arrived early or don't leave to last3. We enjoyed a full day 10 20 but there really isn't a need for a 2 day ticket. It's a small park in comparison to the Orlando parks.4. Fast pass are available only on whine the poo, Space mountin and iron man. You just scan your ticket and the machine prints out the time for you to ReturnIt was great fun even though it rained in the afternoon",Disneyland_HongKong
604960810,4,2018-7,India,Definitely kids will enjoy to the core but this adults also can rock on for 1 full day. For catching the parade and other Theatre shows just keep an eye on the timing and venue in the app.. 1 full day is required to cover all 7 segments ... ,Disneyland_HongKong
604919906,4,2018-5,South Africa,"We, my companion and I, he was 72 at the time did a couple of rides, we stood in line for hours but laughed like kids. It was very humid though.",Disneyland_HongKong
604721761,4,2018-3,South Africa,"Although being the smallest of the Disney Parks, the attention to detail and great customer service is at the top of the list. The waiting period in line for the major attractions weren't to long. The atmosphere and layout of the resort are well thought out. The only downside was that their were not that many thrill rides in the park.",Disneyland_HongKong
604124017,3,2018-2,Kuwait,Do not use a Travel Package as it is much quicker and easier to use the Mass rapid train system. It goes at far more regular times and you will not be stuck out there for too long. Go early in the day for opening time and have a big breakfast before hand. Take some water as on site prices are very high.Rides where a good highlight and the 3D effects in main theatre where fabulous.Some attractions closed for updates.,Disneyland_HongKong
603879913,5,2018-5,United Arab Emirates,I visited in 1st week of may.  The rides and shows are just great. I loved the Disney night parade the most.  Kids enjoyed thoroughly,Disneyland_HongKong
603719147,5,2018-1,India,The place is filled with amazing rides and playing options for kids.  You could spend a full day here and not get bored. There is ample options to choose from.  Buy express entry tickets so that you can save time and not wait in queue.,Disneyland_HongKong
603690331,5,2017-9,Indonesia,"One of my favorite spot when in Hongkong  Iove the ambiance , full of kids and for sstar wars fans :)",Disneyland_HongKong
603689683,4,2017-9,Indonesia,"Went here with my whole family (17 of us), we took MTR to reach this place, stop in Sunny Bay station and change the train to Disneyland Resort (special white train with mickey windows and disney figurine inside the train). the weather was good when we get there but then there was a lil rain but we enjoyed it, we bought disney raincoat from the store nearby then continue our adventure. Favorite ride   Big Grizzly Mountain (3 times with my bro!). We had lunch at Starliner dinner (good food, affordable price). We spent a full day here and it was so much fun!",Disneyland_HongKong
603684918,4,2017-12,United States,"We took the bus from Shenzhen to get there (give yourself time   the trip can take a while). We were there in December, so the crowds weren't too bad. Best rides to go on: Hyperspace Mountain (like Space Mountain in the US, but Star Wars themed), Mystic Manor (the Hong Kong answer to the Haunted Mansion), and Big Grizzly Mountain   truly the best surprise of the three! One pet peeve: as a US citizen there, I was sad that all the popcorn was sweet rather than salty. I would've loved some butter and salt popcorn while I was there.",Disneyland_HongKong
603658549,4,2018-7,Australia,An amazing Disneyland to visit and great experience for all ages. So many fun rides and activities. You can see the whole park easily in 1 day. We spent about 5 hrs there. Try the Mickey Mouse waffles on Main street!,Disneyland_HongKong
603578635,3,2017-9,Australia,My beautiful wife and family visited this disney park to have our late teen kids enjoy the experience. Previously l have been lucky enough to visit most other Disney theme parks.Gotta say l was totally underwhelmed and disappointed at what was on offer.lf it wasn't for space mountain I'm sure my kids were too.Without key attractions found in other parks it was just very flat and ordinary.Probably give this a miss as this is not a true indicator of the full Disney experience.Disappointing..,Disneyland_HongKong
603186563,5,2018-7,China,"I knew this park was small. I had low expectations...   It's not as good as Disneyland Anaheim CA, but I did like it more than Euro Disney.  We spent a full day here. I hope I'll be able to visit again!",Disneyland_HongKong
603179375,3,2018-7,United Kingdom,"It's nice as a theme park, there're quite a lot of rides (tho not all of them are so thrilling), the shows are also fabulous. However, there were WAY TOO MANY PEOPLE! Some sort of crowd control should be exercised!",Disneyland_HongKong
603029626,4,2017-11,United States,"Having traveled to all the Disney parks in the world, I would have to say this was the smallest. The castle (which is supposed to be removed soon) was actually smaller than the original park in Anaheim CA. Toy Story land was pretty cool but that's all it really had going for it. Favorite ride   Mystic Manor (their version of Haunted Mansion). You can absolutely do this park in 1 day (especially in the fall).",Disneyland_HongKong
602943307,4,2018-8,United States,"A small version of Orlando with subtle Asian influences that are necessary,  balanced, subtle, and work well with a mostly American theme park experience.",Disneyland_HongKong
602899330,5,2018-8,Macau,"Disneyland really grew ever since we came last time, which was before Moana. It's fantastic! Unfortunately we never came in August and it was really really REALLY HOT so we could only stay for like 3 hours since our daughter is still small, but still, lots of laughter, lots of excitement!",Disneyland_HongKong
602720698,5,2018-8,India,A must visit place if you are in Hong Kong. It   s a lovely place with a great experience. A heaven for small children in simple words .,Disneyland_HongKong
602624727,5,2018-7,United Arab Emirates,"Disneyland is such a beautiful place that one needs to visit once in HongKong. Enjoy the rides especialy the grease train, what an experience.",Disneyland_HongKong
602578967,4,2018-7,Australia,"Perhaps it was my timing but HK Disneyland was missing something this time around. Lots of new and current characters abound but the land area hasn't increased to accommodate the extra additions. Many of the old favorites were missing this time   or perhaps they are no longer there! There does not appear to be any  Crowd control  they just kept arriving and being allowed entry   surely there is, or should be, a maximum limit! The most famous structure, well, Disney one that it, is the Castle. Once you could walk thru, into or around but not on my day. The lower 40% or so was covered up. A pic of the upper portion was still quite good and would give the littlies a thrill. Refreshments etc quite fairly priced.",Disneyland_HongKong
602570893,4,2018-7,United States,"I   m not one for Disney theme parks, and the price seems a bit high in my opinion, but if you   re in the area with kids, it   s perfectly respectable amusement park with a decent bit of rides, especially for the younger set. If you   re in East Asia and can   t make it to the bigger parks, this is a perfectly acceptable alternative.",Disneyland_HongKong
602279873,4,2018-7,Thailand,"Nice parade show, nice ride, but you will need to wait for at least 40 minutes until you can get single ride. Need to spare the whole day for this place. Anyway, its place for both adult and children to visit.",Disneyland_HongKong
602256290,3,2018-8,United Kingdom,"Easy to get to using the MTR, great for little ones obviously.   If you   re looking for some thrills. There   s only 3 real    big rides   .   The castle was smaller than we expected and you can get round the park and everything in a day.",Disneyland_HongKong
